Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-10-10,00:30:00,2023-10-10,00:30:00,2023-10-11,00:30:00,Daily,00:00:00,68,15.66,0,
NRG-BN001,2023-10-10,01:20:00,2023-10-10,01:20:00,2023-10-11,01:00:00,Daily,00:20:00,61,1006.76,0,
NRG-BN002,2023-10-10,01:20:00,2023-10-10,01:20:00,2023-10-17,01:05:00,Weekly,00:15:00,49,100.96,0,
NRG-BN003,2023-10-10,01:20:00,2023-10-10,01:20:00,2023-10-11,01:10:00,Daily,00:10:00,51,96.44,0,
NRG-BN005,2023-10-10,01:20:00,2023-10-10,01:20:00,2023-10-11,01:15:00,Daily,00:05:00,62,133.19,0,
NRG-BN007,2023-10-10,01:20:00,2023-10-10,01:20:00,2023-10-11,01:20:00,Daily,00:00:00,73,894.36,0,
NRG-BN009,2023-10-10,01:20:00,2023-10-10,01:20:00,2023-10-11,00:55:00,Daily,00:25:00,65,12.55,0,
NRG-BN010,2023-10-10,04:00:00,2023-10-10,04:00:00,2023-10-11,03:59:00,Daily,00:01:00,63,34.78,0,
NRG-BN011,2023-10-09,23:30:00,2023-10-09,23:30:00,2023-10-10,23:24:57,Daily,00:05:03,62,192.84,62,[D] Stale data detected
NRG-BN012,2023-10-10,07:50:00,2023-10-10,07:50:00,2023-10-11,07:45:00,Daily,00:05:00,51,21.2,0,
NRG-BR001,2023-10-10,01:30:00,2023-10-10,01:30:00,2023-10-17,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2023-10-10,02:30:00,2023-10-10,02:30:00,2023-10-11,02:30:00,Daily,00:00:00,55,122.98,0,
NRG-BR003,2023-10-10,01:40:00,2023-10-10,01:40:00,2023-10-17,01:35:00,Weekly,00:05:00,44,2617.76,0,
NRG-BR004,2023-10-10,05:10:00,2023-10-10,05:10:00,2023-10-11,05:10:00,Daily,00:00:00,88,2674.09,0,
NRG-BR005,2023-10-10,01:50:00,2023-10-10,01:50:00,2023-10-11,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-10-10,01:50:00,2023-10-10,01:50:00,2023-10-11,01:50:00,Daily,00:00:00,72,439.51,0,
NRG-CC003,2023-10-10,02:10:00,2023-10-10,02:10:00,2023-10-11,02:05:00,Daily,00:05:00,82,537.98,0,
NRG-CC004,2023-10-10,02:10:00,2023-10-10,02:10:00,2023-10-11,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-10-10,04:10:00,2023-10-04,04:10:00,2023-10-11,04:05:00,Daily,00:05:00,0,,0,[H] Zip file creation process failed but files found in N drive
NRG-CC007CD,2023-10-10,02:20:00,2023-10-10,02:20:00,2023-10-11,02:15:00,Daily,00:05:00,34,176.72,0,
NRG-CC008,2023-10-10,02:20:00,2023-10-10,02:20:00,2023-10-11,02:20:00,Daily,00:00:00,63,304.69,0,
