Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-11-02,00:30:00,2023-11-02,00:30:00,2023-11-03,00:30:00,Daily,00:00:00,68,18.72,0,
NRG-BN001,2023-11-02,01:10:00,2023-11-02,01:10:00,2023-11-03,01:00:00,Daily,00:10:00,61,1008.02,0,
NRG-BN002,2023-10-31,01:10:00,2023-10-31,01:10:00,2023-11-07,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2023-11-02,01:10:00,2023-11-02,01:10:00,2023-11-03,01:10:00,Daily,00:00:00,51,97.41,0,
NRG-BN005,2023-11-02,01:20:00,2023-11-02,01:20:00,2023-11-03,01:15:00,Daily,00:05:00,62,134.78,0,
NRG-BN007,2023-11-02,01:20:00,2023-11-02,01:20:00,2023-11-03,01:20:00,Daily,00:00:00,73,896.1,0,
NRG-BN009,2023-11-02,01:10:00,2023-11-02,01:10:00,2023-11-03,00:55:00,Daily,00:15:00,65,15.59,0,
NRG-BN010,2023-11-02,04:00:00,2023-11-02,04:00:00,2023-11-03,03:59:00,Daily,00:01:00,63,36.62,0,
NRG-BN011,2023-11-01,23:30:00,2023-11-01,23:30:00,2023-11-02,23:24:57,Daily,00:05:03,62,210.88,0,
NRG-BN012,2023-11-02,07:50:00,2023-11-02,07:50:00,2023-11-03,07:45:00,Daily,00:05:00,51,24.54,0,
NRG-BR001,2023-10-31,01:30:00,2023-10-31,01:30:00,2023-11-07,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-11-02,02:30:00,2023-11-02,02:30:00,2023-11-03,02:30:00,Daily,00:00:00,55,123.18,0,
NRG-BR003,2023-10-31,01:40:00,2023-10-31,01:40:00,2023-11-07,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-11-02,05:10:00,2023-11-02,05:10:00,2023-11-03,05:10:00,Daily,00:00:00,88,2675.22,0,
NRG-BR005,2023-11-02,01:50:00,2023-11-02,01:50:00,2023-11-03,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-11-02,01:50:00,2023-11-02,01:50:00,2023-11-03,01:50:00,Daily,00:00:00,72,452.71,0,
NRG-BR008,2023-11-01,23:20:00,2023-11-01,23:20:00,2023-11-02,23:20:00,Daily,00:00:00,70,3.1,0,
NRG-CC003,2023-11-02,02:20:00,2023-11-02,02:20:00,2023-11-03,02:05:00,Daily,00:15:00,82,539.18,0,
NRG-CC004,2023-11-02,02:20:00,2023-11-02,02:20:00,2023-11-03,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2023-11-02,04:10:00,2023-11-02,04:10:00,2023-11-03,04:05:00,Daily,00:05:00,46,209.31,0,
NRG-CC007CD,2023-11-02,02:20:00,2023-11-02,02:20:00,2023-11-03,02:15:00,Daily,00:05:00,34,177.79,0,
NRG-CC008,2023-11-02,02:20:00,2023-11-02,02:20:00,2023-11-03,02:20:00,Daily,00:00:00,63,319.97,0,
NRG-CC009,2023-11-02,02:30:00,2023-11-02,02:30:00,2023-11-03,02:25:00,Daily,00:05:00,65,67.33,0,
NRG-CC010,2023-11-01,18:40:00,2023-11-01,18:40:00,2023-11-02,18:35:00,Daily,00:05:00,43,14.11,0,
NRG-DT001,2023-11-02,02:30:00,2023-11-02,02:30:00,2023-11-03,02:30:00,Daily,00:00:00,54,130.09,0,
NRG-GI002,2023-10-31,02:40:00,2023-10-31,02:40:00,2023-11-07,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-11-02,02:40:00,2023-11-02,02:40:00,2023-11-03,02:40:00,Daily,00:00:00,48,168.53,0,
NRG-GI004,2023-11-02,02:50:00,2023-11-02,02:50:00,2023-11-03,02:50:00,Daily,00:00:00,56,433.07,0,
NRG-GI005,2023-10-28,03:00:00,2023-10-28,03:00:00,2023-11-04,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-11-02,03:00:00,2023-11-02,03:00:00,2023-11-03,03:00:00,Daily,00:00:00,73,414.47,0,
NRG-GI007,2023-11-02,04:40:00,2023-11-02,04:40:00,2023-11-03,04:40:00,Daily,00:00:00,51,16.07,0,
NRG-GI008,2023-11-02,03:50:00,2023-11-02,03:50:00,2023-11-03,03:43:00,Daily,00:07:00,61,128.65,0,
NRG-GU002,2023-11-02,03:10:00,2023-11-02,03:10:00,2023-11-03,03:05:00,Daily,00:05:00,49,245.94,0,
NRG-GU003,2023-11-02,03:10:00,2023-11-02,03:10:00,2023-11-03,03:10:00,Daily,00:00:00,47,258.12,0,
NRG-GU005,2023-11-02,03:20:00,2023-11-02,03:20:00,2023-11-03,03:15:00,Daily,00:05:00,54,711.31,0,
NRG-GU006,2023-11-02,03:20:00,2023-11-02,03:20:00,2023-11-03,03:20:00,Daily,00:00:00,50,463.72,0,
NRG-GU007,2023-11-02,03:30:00,2023-11-02,03:30:00,2023-11-03,03:25:00,Daily,00:05:00,44,84.6,0,
NRG-GU008,2023-11-02,03:30:00,2023-11-02,03:30:00,2023-11-03,03:30:00,Daily,00:00:00,59,375.82,0,
NRG-GU009,2023-11-02,04:40:00,2023-11-02,04:40:00,2023-11-03,04:35:00,Daily,00:05:00,81,1528.94,0,
NRG-GU010,2023-11-02,04:50:00,2023-11-02,04:50:00,2023-11-03,04:45:00,Daily,00:05:00,60,665.41,0,
NRG-GU011,2023-11-02,04:20:00,2023-11-02,04:20:00,2023-11-03,04:15:00,Daily,00:05:00,58,88.93,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,6.82,0,
NRG-GU012,2023-11-02,07:50:00,2023-11-02,07:50:00,2023-11-03,07:50:00,Daily,00:00:00,59,6.82,0,
NRG-GY003,2023-10-31,01:10:00,2023-10-31,01:10:00,2023-11-07,00:55:00,Weekly,00:15:00,0,,0,
NRG-GY004,2023-10-31,00:50:00,2023-10-31,00:50:00,2023-11-07,00:50:00,Weekly,00:00:00,0,,0,
NRG-GY005,2023-11-02,00:50:00,2023-11-02,00:50:00,2023-11-03,00:45:00,Daily,00:05:00,67,3179.3,0,
NRG-GY006,2023-11-02,00:50:00,2023-11-02,00:50:00,2023-11-03,00:40:00,Daily,00:10:00,71,1822.93,0,
NRG-GY007,2023-11-02,00:50:00,2023-11-02,00:50:00,2023-11-03,00:35:00,Daily,00:15:00,83,1068.39,0,
NRG-GY009,2023-11-02,00:30:00,2023-11-02,00:30:00,2023-11-03,00:30:00,Daily,00:00:00,77,2952.75,0,
NRG-GY012,2023-11-02,00:30:00,2023-11-02,00:30:00,2023-11-03,00:25:00,Daily,00:05:00,68,1470.81,0,
NRG-GY014,2023-11-02,00:30:00,2023-11-02,00:30:00,2023-11-03,00:20:00,Daily,00:10:00,60,265.06,0,
NRG-GY016,2023-11-02,00:30:00,2023-11-02,00:30:00,2023-11-03,00:15:00,Daily,00:15:00,61,106.48,0,
NRG-GY017,2023-11-02,00:10:00,2023-11-02,00:10:00,2023-11-03,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2023-11-02,00:10:00,2023-11-02,00:10:00,2023-11-03,00:05:00,Daily,00:05:00,79,17620.0,0,
NRG-GY019,2023-11-02,00:00:00,2023-11-02,00:00:00,2023-11-03,00:00:00,Daily,00:00:00,58,2282.09,0,
NRG-GY020,2023-11-02,00:30:00,2023-11-02,00:30:00,2023-11-03,00:30:00,Daily,00:00:00,67,505.2,0,
NRG-GY021,2023-11-01,23:50:00,2023-11-01,23:50:00,2023-11-02,23:50:00,Daily,00:00:00,64,332.4,0,
NRG-GY022,2023-11-01,23:50:00,2023-11-01,23:50:00,2023-11-02,23:45:00,Daily,00:05:00,32,119.68,0,
NRG-GY023,2023-11-01,23:40:00,2023-11-01,23:40:00,2023-11-02,23:40:00,Daily,00:00:00,68,400.26,0,
NRG-GY024,2023-11-01,23:30:00,2023-11-01,23:30:00,2023-11-02,23:30:00,Daily,00:00:00,13,0.64,0,
NRG-GY025,2023-11-01,23:40:00,2023-11-01,23:40:00,2023-11-02,23:35:00,Daily,00:05:00,64,44.21,0,
NRG-GY026,2023-11-02,01:40:00,2023-11-02,01:40:00,2023-11-03,01:37:00,Daily,00:03:00,72,194.78,0,
NRG-GY027,2023-11-01,23:30:00,2023-11-01,23:30:00,2023-11-02,23:25:00,Daily,00:05:00,68,33.33,0,
NRG-GY028,2023-11-02,03:20:00,2023-11-02,03:20:00,2023-11-03,03:15:00,Daily,00:05:00,64,14.44,0,
NRG-HN001,2023-11-02,05:00:00,2023-11-02,05:00:00,2023-11-03,05:00:00,Daily,00:00:00,71,2581.69,0,
