Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-05-09,00:30:00,2023-05-09,00:30:00,2023-05-10,00:30:00,Daily,00:00:00,68.0,1.38,
NRG-BN001,2023-05-09,01:20:00,2023-05-09,01:20:00,2023-05-10,01:00:00,Daily,00:20:00,61.0,978.05,
NRG-BN002,2023-05-09,01:20:00,2023-05-09,01:20:00,2023-05-16,01:05:00,Weekly,00:15:00,49.0,100.96,
NRG-BN003,2023-05-09,01:20:00,2023-05-09,01:20:00,2023-05-10,01:10:00,Daily,00:10:00,51.0,86.85,
NRG-BN005,2023-05-09,01:20:00,2023-05-09,01:20:00,2023-05-10,01:15:00,Daily,00:05:00,62.0,110.29,
NRG-BN007,2023-05-09,01:20:00,2023-05-09,01:20:00,2023-05-10,01:20:00,Daily,00:00:00,73.0,874.65,
NRG-BN009,2023-05-09,01:20:00,2023-05-09,01:20:00,2023-05-10,00:55:00,Daily,00:25:00,65.0,10.19,
NRG-BN010,2023-05-09,04:00:00,2023-05-09,04:00:00,2023-05-10,03:59:00,Daily,00:01:00,63.0,21.16,
NRG-BN011,2023-05-08,23:30:00,2023-05-08,23:30:00,2023-05-09,23:24:57,Daily,00:05:03,62.0,102.35,
NRG-BN012,2023-05-09,07:50:00,2023-05-09,07:50:00,2023-05-10,07:45:00,Daily,00:05:00,51.0,7.33,
NRG-BR001,2023-05-09,01:30:00,2023-05-09,01:30:00,2023-05-16,01:25:00,Weekly,00:05:00,45.0,110.77,
NRG-BR002,2023-05-09,02:30:00,2023-05-09,02:30:00,2023-05-10,02:30:00,Daily,00:00:00,55.0,120.7,
NRG-BR003,2023-05-09,01:40:00,2023-05-09,01:40:00,2023-05-16,01:35:00,Weekly,00:05:00,44.0,2614.25,
NRG-BR004,2023-05-09,05:10:00,2023-05-09,05:10:00,2023-05-10,05:10:00,Daily,00:00:00,88.0,2654.84,
NRG-BR005,2023-05-09,01:50:00,2023-05-09,01:50:00,2023-05-10,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-05-09,01:50:00,2023-05-09,01:50:00,2023-05-10,01:50:00,Daily,00:00:00,72.0,357.51,
NRG-CC003,2023-05-09,02:10:00,2023-05-09,02:10:00,2023-05-10,02:05:00,Daily,00:05:00,82.0,530.52,
NRG-CC004,2023-05-09,02:10:00,2023-05-09,02:10:00,2023-05-10,02:10:00,Daily,00:00:00,43.0,229.14,
NRG-CC005,2023-05-09,04:10:00,2023-05-09,04:10:00,2023-05-10,04:05:00,Daily,00:05:00,46.0,119.96,
NRG-CC007CD,2023-05-09,02:20:00,2023-05-09,02:20:00,2023-05-10,02:15:00,Daily,00:05:00,34.0,164.11,
NRG-CC008,2023-05-09,02:20:00,2023-05-09,02:20:00,2023-05-10,02:20:00,Daily,00:00:00,63.0,225.71,
NRG-CC009,2023-05-09,02:30:00,2023-05-09,02:30:00,2023-05-10,02:25:00,Daily,00:05:00,65.0,48.12,
NRG-CC010,2023-05-08,18:40:00,2023-05-08,18:40:00,2023-05-09,18:35:00,Daily,00:05:00,43.0,3.11,
NRG-DT001,2023-05-09,02:30:00,2023-05-09,02:30:00,2023-05-10,02:30:00,Daily,00:00:00,54.0,127.06,
NRG-GI002,2023-05-09,02:40:00,2023-05-09,02:40:00,2023-05-16,02:35:00,Weekly,00:05:00,59.0,1697.07,
NRG-GI003,2023-05-09,02:40:00,2023-05-09,02:40:00,2023-05-10,02:40:00,Daily,00:00:00,48.0,149.85,
NRG-GI004,2023-05-09,02:50:00,2023-05-09,02:50:00,2023-05-10,02:50:00,Daily,00:00:00,56.0,404.89,
NRG-GI005,2023-05-06,03:00:00,2023-05-06,03:00:00,2023-05-13,02:55:00,Weekly,00:05:00,,,
NRG-GI006,2023-05-09,03:00:00,2023-05-09,03:00:00,2023-05-10,03:00:00,Daily,00:00:00,73.0,343.56,
NRG-GI007,2023-05-09,04:40:00,2023-05-09,04:40:00,2023-05-10,04:40:00,Daily,00:00:00,51.0,11.04,
NRG-GI008,2023-05-09,03:50:00,2023-05-09,03:50:00,2023-05-10,03:43:00,Daily,00:07:00,60.0,57.54,
NRG-GU002,2023-05-09,03:10:00,2023-05-09,03:10:00,2023-05-10,03:05:00,Daily,00:05:00,49.0,236.5,
NRG-GU003,2023-05-09,03:10:00,2023-05-09,03:10:00,2023-05-10,03:10:00,Daily,00:00:00,47.0,247.07,
NRG-GU005,2023-05-09,03:20:00,2023-05-09,03:20:00,2023-05-10,03:15:00,Daily,00:05:00,54.0,667.14,
NRG-GU006,2023-05-09,03:20:00,2023-05-09,03:20:00,2023-05-10,03:20:00,Daily,00:00:00,50.0,448.54,
NRG-GU007,2023-05-09,03:30:00,2023-05-09,03:30:00,2023-05-10,03:25:00,Daily,00:05:00,44.0,72.6,
NRG-GU008,2023-05-09,03:30:00,2023-05-09,03:30:00,2023-05-10,03:30:00,Daily,00:00:00,59.0,285.21,
NRG-GU009,2023-05-09,04:40:00,2023-05-09,04:40:00,2023-05-10,04:35:00,Daily,00:05:00,81.0,837.88,
NRG-GU010,2023-05-09,04:50:00,2023-05-09,04:50:00,2023-05-10,04:45:00,Daily,00:05:00,60.0,232.96,
NRG-GU011,2023-05-09,04:20:00,2023-05-09,04:20:00,2023-05-10,04:15:00,Daily,00:05:00,58.0,47.17,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,,,
NRG-GU012,2023-05-09,07:50:00,,,2023-05-10,07:50:00,Daily,,,,
NRG-GY003,2023-05-09,01:20:00,2023-05-09,01:20:00,2023-05-16,00:55:00,Weekly,00:25:00,49.0,492.17,
NRG-GY004,2023-05-09,00:50:00,2023-05-09,00:50:00,2023-05-16,00:50:00,Weekly,00:00:00,69.0,4966.15,
NRG-GY005,2023-05-09,00:50:00,2023-05-09,00:50:00,2023-05-10,00:45:00,Daily,00:05:00,67.0,3169.61,
NRG-GY006,2023-05-09,00:50:00,2023-05-09,00:50:00,2023-05-10,00:40:00,Daily,00:10:00,71.0,1792.62,
NRG-GY007,2023-05-09,00:50:00,2023-05-09,00:50:00,2023-05-10,00:35:00,Daily,00:15:00,83.0,1063.37,
NRG-GY009,2023-05-09,00:30:00,2023-05-09,00:30:00,2023-05-10,00:30:00,Daily,00:00:00,77.0,2923.12,
NRG-GY012,2023-05-09,00:30:00,2023-05-09,00:30:00,2023-05-10,00:25:00,Daily,00:05:00,68.0,1161.25,
NRG-GY014,2023-05-09,00:30:00,2023-05-09,00:30:00,2023-05-10,00:20:00,Daily,00:10:00,60.0,256.57,
