Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-05-17,00:30:00,2024-05-17,00:30:00,2024-05-18,00:30:00,Daily,00:00:00,68,69.69,0,
NRG-BN001,2024-05-17,01:00:00,2024-05-17,01:00:00,2024-05-18,01:00:00,Daily,00:00:00,61,1011.13,0,
NRG-BN002,2024-05-14,01:10:00,2024-05-14,01:10:00,2024-05-21,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2024-05-17,02:10:00,2024-05-17,02:10:00,2024-05-18,02:10:00,Daily,00:00:00,53,110.36,0,
NRG-BN005,2024-05-17,01:20:00,2024-05-17,01:20:00,2024-05-18,01:15:00,Daily,00:05:00,62,151.95,0,
NRG-BN007,2024-05-17,01:20:00,2024-05-17,01:20:00,2024-05-18,01:20:00,Daily,00:00:00,73,910.07,0,
NRG-BN009,2024-05-17,01:00:00,2024-05-17,01:00:00,2024-05-18,00:55:00,Daily,00:05:00,65,22.52,0,
NRG-BN010,2024-05-17,04:00:00,2024-05-17,04:00:00,2024-05-18,03:59:00,Daily,00:01:00,63,71.14,0,
NRG-BN011,2024-05-16,23:30:00,2024-05-16,23:30:00,2024-05-17,23:24:57,Daily,00:05:03,62,395.38,0,
NRG-BN012,2024-05-17,07:50:00,2024-05-17,07:50:00,2024-05-18,07:45:00,Daily,00:05:00,51,70.5,0,
NRG-BR001,2024-05-14,01:30:00,2024-05-14,01:30:00,2024-05-21,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-05-17,02:30:00,2024-05-17,02:30:00,2024-05-18,02:30:00,Daily,00:00:00,55,124.7,0,
NRG-BR003,2024-05-16,01:40:00,2024-05-16,01:40:00,2024-05-23,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-05-17,05:10:00,2024-05-17,05:10:00,2024-05-18,05:10:00,Daily,00:00:00,88,2699.86,0,
NRG-BR005,2024-05-17,01:50:00,2024-05-17,01:50:00,2024-05-18,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-05-17,01:50:00,2024-05-17,01:50:00,2024-05-18,01:50:00,Daily,00:00:00,76,571.94,0,
NRG-BR008,2024-05-16,23:20:00,2024-05-16,23:20:00,2024-05-17,23:20:00,Daily,00:00:00,70,14.1,0,
NRG-BR009,2024-05-17,00:10:00,2024-05-17,00:10:00,2024-05-18,00:10:00,Daily,00:00:00,62,18.25,0,
NRG-CC003,2024-05-17,02:10:00,2024-05-17,02:10:00,2024-05-18,02:05:00,Daily,00:05:00,82,547.65,0,
NRG-CC004,2024-05-17,02:10:00,2024-05-17,02:10:00,2024-05-18,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-05-16,21:50:00,2024-05-16,21:50:00,2024-05-17,21:44:52,Daily,00:05:08,54,317.5,0,
NRG-CC007CD,2024-05-17,02:20:00,2024-05-17,02:20:00,2024-05-18,02:15:00,Daily,00:05:00,34,185.67,0,
NRG-CC008,2024-05-17,02:20:00,2024-05-17,02:20:00,2024-05-18,02:20:00,Daily,00:00:00,63,419.88,0,
NRG-CC009,2024-05-17,02:30:00,2024-05-17,02:30:00,2024-05-18,02:25:00,Daily,00:05:00,65,92.86,0,
NRG-CC010,2024-05-16,18:40:00,2024-05-16,18:40:00,2024-05-17,18:35:00,Daily,00:05:00,43,37.03,0,
NRG-CC011,2024-05-17,01:50:00,2024-05-17,01:50:00,2024-05-18,01:44:00,Daily,00:06:00,45,5.04,0,
NRG-DT001,2024-05-17,02:30:00,2024-05-17,02:30:00,2024-05-18,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-05-17,07:50:00,2024-05-17,07:50:00,2024-05-18,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-05-17,03:40:00,2024-05-17,03:40:00,2024-05-18,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-05-17,02:40:00,2024-05-17,02:40:00,2024-05-18,02:40:00,Daily,00:00:00,48,198.27,0,
NRG-GI004,2024-05-17,02:50:00,2024-05-17,02:50:00,2024-05-18,02:50:00,Daily,00:00:00,56,458.22,0,
NRG-GI005,2024-05-11,03:00:00,2024-05-11,03:00:00,2024-05-18,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-05-17,03:00:00,2024-05-17,03:00:00,2024-05-18,03:00:00,Daily,00:00:00,73,490.79,0,
NRG-GI007,2024-05-17,04:40:00,2024-05-17,04:40:00,2024-05-18,04:40:00,Daily,00:00:00,51,31.61,0,
NRG-GI008,2024-05-17,03:50:00,2024-05-17,03:50:00,2024-05-18,03:43:00,Daily,00:07:00,61,254.8,0,
NRG-GU002,2024-05-17,03:20:00,2024-05-17,03:20:00,2024-05-18,03:05:00,Daily,00:15:00,49,253.31,0,
NRG-GU003,2024-05-17,03:20:00,2024-05-17,03:20:00,2024-05-18,03:10:00,Daily,00:10:00,47,263.46,0,
NRG-GU005,2024-05-17,03:20:00,2024-05-17,03:20:00,2024-05-18,03:15:00,Daily,00:05:00,54,754.79,0,
NRG-GU006,2024-05-17,03:20:00,2024-05-17,03:20:00,2024-05-18,03:20:00,Daily,00:00:00,50,475.95,0,
NRG-GU007,2024-05-17,03:30:00,2024-05-17,03:30:00,2024-05-18,03:25:00,Daily,00:05:00,44,96.12,0,
NRG-GU008,2024-05-17,03:30:00,2024-05-17,03:30:00,2024-05-18,03:30:00,Daily,00:00:00,59,540.13,0,
NRG-GU009,2024-05-17,04:40:00,2024-05-17,04:40:00,2024-05-18,04:35:00,Daily,00:05:00,81,2598.05,0,
NRG-GU010,2024-05-17,04:50:00,2024-05-17,04:50:00,2024-05-18,04:45:00,Daily,00:05:00,60,1245.23,0,
