Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-05-21,00:40:00,2024-05-21,00:40:00,2024-05-22,00:30:00,Daily,00:10:00,68,70.37,0,
NRG-BN001,2024-05-21,01:00:00,2024-05-21,01:00:00,2024-05-22,01:00:00,Daily,00:00:00,61,1011.33,0,
NRG-BN002,2024-05-21,01:30:00,2024-05-21,01:30:00,2024-05-28,01:05:00,Weekly,00:25:00,49,100.96,0,
NRG-BN003,2024-05-21,02:10:00,2024-05-21,02:10:00,2024-05-22,02:10:00,Daily,00:00:00,53,110.36,0,
NRG-BN005,2024-05-21,01:30:00,2024-05-21,01:30:00,2024-05-22,01:15:00,Daily,00:15:00,62,152.05,0,
NRG-BN007,2024-05-21,01:30:00,2024-05-21,01:30:00,2024-05-22,01:20:00,Daily,00:10:00,73,910.07,0,
NRG-BN009,2024-05-21,01:00:00,2024-05-21,01:00:00,2024-05-22,00:55:00,Daily,00:05:00,65,22.75,0,
NRG-BN010,2024-05-21,04:00:00,2024-05-21,04:00:00,2024-05-22,03:59:00,Daily,00:01:00,63,72.04,0,
NRG-BN011,2024-05-20,23:30:00,2024-05-20,23:30:00,2024-05-21,23:24:57,Daily,00:05:03,62,397.62,0,
NRG-BN012,2024-05-21,07:50:00,2024-05-21,07:50:00,2024-05-22,07:45:00,Daily,00:05:00,51,70.94,0,
NRG-BR001,2024-05-21,01:30:00,2024-05-21,01:30:00,2024-05-28,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2024-05-21,02:30:00,2024-05-21,02:30:00,2024-05-22,02:30:00,Daily,00:00:00,55,124.99,0,
NRG-BR003,2024-05-16,01:40:00,2024-05-16,01:40:00,2024-05-23,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-05-21,05:20:00,2024-05-21,05:20:00,2024-05-22,05:10:00,Daily,00:10:00,88,2699.95,0,
NRG-BR005,2024-05-21,01:50:00,2024-05-21,01:50:00,2024-05-22,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-05-21,01:50:00,2024-05-21,01:50:00,2024-05-22,01:50:00,Daily,00:00:00,76,573.92,0,
NRG-BR008,2024-05-20,23:20:00,2024-05-20,23:20:00,2024-05-21,23:20:00,Daily,00:00:00,70,14.24,0,
NRG-BR009,2024-05-21,00:10:00,2024-05-21,00:10:00,2024-05-22,00:10:00,Daily,00:00:00,62,18.45,0,
NRG-CC003,2024-05-21,02:10:00,2024-05-21,02:10:00,2024-05-22,02:05:00,Daily,00:05:00,82,547.75,0,
NRG-CC004,2024-05-21,02:10:00,2024-05-21,02:10:00,2024-05-22,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-05-20,21:50:00,2024-05-20,21:50:00,2024-05-21,21:44:52,Daily,00:05:08,54,318.68,0,
NRG-CC007CD,2024-05-21,02:20:00,2024-05-21,02:20:00,2024-05-22,02:15:00,Daily,00:05:00,34,185.98,0,
NRG-CC008,2024-05-21,02:20:00,2024-05-21,02:20:00,2024-05-22,02:20:00,Daily,00:00:00,63,421.65,0,
NRG-CC009,2024-05-21,02:30:00,2024-05-21,02:30:00,2024-05-22,02:25:00,Daily,00:05:00,65,92.92,0,
NRG-CC010,2024-05-20,18:40:00,2024-05-20,18:40:00,2024-05-21,18:35:00,Daily,00:05:00,43,37.04,0,
NRG-CC011,2024-05-21,01:50:00,2024-05-21,01:50:00,2024-05-22,01:44:00,Daily,00:06:00,45,5.27,0,
NRG-DT001,2024-05-21,02:30:00,2024-05-21,02:30:00,2024-05-22,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-05-21,07:50:00,2024-05-21,07:50:00,2024-05-22,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-05-21,03:40:00,2024-05-21,03:40:00,2024-05-22,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-05-21,02:40:00,2024-05-21,02:40:00,2024-05-22,02:40:00,Daily,00:00:00,48,198.27,0,
NRG-GI004,2024-05-21,02:50:00,2024-05-21,02:50:00,2024-05-22,02:50:00,Daily,00:00:00,56,458.41,0,
NRG-GI005,2024-05-18,03:00:00,2024-05-18,03:00:00,2024-05-25,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-05-21,03:00:00,2024-05-21,03:00:00,2024-05-22,03:00:00,Daily,00:00:00,73,491.65,0,
NRG-GI007,2024-05-21,04:40:00,2024-05-21,04:40:00,2024-05-22,04:40:00,Daily,00:00:00,51,31.61,0,
NRG-GI008,2024-05-21,03:50:00,2024-05-21,03:50:00,2024-05-22,03:43:00,Daily,00:07:00,61,258.19,0,
NRG-GU002,2024-05-21,03:20:00,2024-05-21,03:20:00,2024-05-22,03:05:00,Daily,00:15:00,49,253.38,0,
NRG-GU003,2024-05-21,03:20:00,2024-05-21,03:20:00,2024-05-22,03:10:00,Daily,00:10:00,47,263.5,0,
NRG-GU005,2024-05-21,03:20:00,2024-05-21,03:20:00,2024-05-22,03:15:00,Daily,00:05:00,54,755.26,0,
NRG-GU006,2024-05-21,03:20:00,2024-05-21,03:20:00,2024-05-22,03:20:00,Daily,00:00:00,50,476.15,0,
NRG-GU007,2024-05-21,03:30:00,2024-05-21,03:30:00,2024-05-22,03:25:00,Daily,00:05:00,44,96.18,0,
NRG-GU008,2024-05-21,03:30:00,2024-05-21,03:30:00,2024-05-22,03:30:00,Daily,00:00:00,59,541.51,0,
NRG-GU009,2024-05-21,04:40:00,2024-05-21,04:40:00,2024-05-22,04:35:00,Daily,00:05:00,81,2611.34,0,
NRG-GU010,2024-05-21,04:50:00,2024-05-21,04:50:00,2024-05-22,04:45:00,Daily,00:05:00,60,1256.57,0,
NRG-GU011,2024-05-21,04:20:00,2024-05-16,04:20:00,2024-05-22,04:15:00,Daily,00:05:00,0,,0,[A] [G] Zip file creation process failed
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,30.59,0,
NRG-GU012,2024-05-21,07:50:00,2024-05-21,07:50:00,2024-05-22,07:50:00,Daily,00:00:00,59,30.59,0,
NRG-GU013,2024-05-21,00:40:00,2024-05-21,00:40:00,2024-05-22,00:15:00,Daily,00:25:00,53,13.81,0,
NRG-GY003,2024-05-21,01:00:00,2024-05-21,01:00:00,2024-05-28,00:55:00,Weekly,00:05:00,49,492.38,0,
NRG-GY004,2024-05-21,01:00:00,2024-05-21,01:00:00,2024-05-28,00:50:00,Weekly,00:10:00,69,5006.45,0,
NRG-GY005,2024-05-21,01:00:00,2024-05-21,01:00:00,2024-05-22,00:45:00,Daily,00:15:00,67,3185.17,0,
NRG-GY006,2024-05-21,01:40:00,2024-05-21,01:40:00,2024-05-22,01:40:00,Daily,00:00:00,73,1852.95,0,
NRG-GY007,2024-05-21,00:40:00,2024-05-21,00:40:00,2024-05-22,00:35:00,Daily,00:05:00,83,1073.82,0,
NRG-GY009,2024-05-21,00:40:00,2024-05-21,00:40:00,2024-05-22,00:30:00,Daily,00:10:00,77,2965.75,0,
NRG-GY012,2024-05-21,00:40:00,2024-05-21,00:40:00,2024-05-22,00:25:00,Daily,00:15:00,68,1603.3,0,
NRG-GY014,2024-05-21,00:40:00,2024-05-21,00:40:00,2024-05-22,00:20:00,Daily,00:20:00,60,268.06,0,
NRG-GY016,2024-05-21,00:40:00,2024-05-21,00:40:00,2024-05-22,00:15:00,Daily,00:25:00,61,107.19,0,
NRG-GY017,2024-05-21,00:10:00,2024-05-21,00:10:00,2024-05-22,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-05-21,00:10:00,2024-05-21,00:10:00,2024-05-22,00:05:00,Daily,00:05:00,85,19153.78,0,
NRG-GY019,2024-05-21,00:00:00,2024-05-21,00:00:00,2024-05-22,00:00:00,Daily,00:00:00,58,2989.94,0,
