Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-01-23,00:30:00,2024-01-23,00:30:00,2024-01-24,00:30:00,Daily,00:00:00,68,34.25,0,
NRG-BN001,2024-01-23,01:10:00,2024-01-23,01:10:00,2024-01-24,01:00:00,Daily,00:10:00,61,1009.24,0,
NRG-BN002,2024-01-23,01:10:00,2024-01-23,01:10:00,2024-01-30,01:05:00,Weekly,00:05:00,49,100.96,0,
NRG-BN003,2024-01-23,02:20:00,2024-01-23,02:20:00,2024-01-24,02:10:00,Daily,00:10:00,53,104.61,0,
NRG-BN005,2024-01-23,01:20:00,2024-01-23,01:20:00,2024-01-24,01:15:00,Daily,00:05:00,62,140.55,0,
NRG-BN007,2024-01-23,01:20:00,2024-01-23,01:20:00,2024-01-24,01:20:00,Daily,00:00:00,73,902.66,0,
NRG-BN009,2024-01-23,01:10:00,2024-01-23,01:10:00,2024-01-24,00:55:00,Daily,00:15:00,65,17.72,0,
NRG-BN010,2024-01-23,04:00:00,2024-01-23,04:00:00,2024-01-24,03:59:00,Daily,00:01:00,63,41.32,0,
NRG-BN011,2024-01-22,23:30:00,2024-01-22,23:30:00,2024-01-23,23:24:57,Daily,00:05:03,62,269.32,0,
NRG-BN012,2024-01-23,07:50:00,2024-01-23,07:50:00,2024-01-24,07:45:00,Daily,00:05:00,51,35.37,0,
NRG-BR001,2024-01-23,01:30:00,2024-01-23,01:30:00,2024-01-30,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2024-01-23,02:30:00,2024-01-23,02:30:00,2024-01-24,02:30:00,Daily,00:00:00,55,123.7,0,
NRG-BR003,2024-01-23,01:40:00,2024-01-23,01:40:00,2024-01-30,01:35:00,Weekly,00:05:00,44,2620.23,0,
NRG-BR004,2024-01-23,05:10:00,2024-01-23,05:10:00,2024-01-24,05:10:00,Daily,00:00:00,88,2681.1,0,
NRG-BR005,2024-01-23,01:50:00,2024-01-23,01:50:00,2024-01-24,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-01-23,01:50:00,2024-01-23,01:50:00,2024-01-24,01:50:00,Daily,00:00:00,72,497.66,0,
NRG-BR008,2024-01-22,23:20:00,2024-01-22,23:20:00,2024-01-23,23:20:00,Daily,00:00:00,70,6.66,0,
NRG-BR009,2024-01-23,00:10:00,2024-01-23,00:10:00,2024-01-24,00:10:00,Daily,00:00:00,62,3.95,0,
NRG-CC003,2024-01-23,02:20:00,2024-01-23,02:20:00,2024-01-24,02:05:00,Daily,00:15:00,82,543.28,0,
NRG-CC004,2024-01-23,02:20:00,2024-01-23,02:20:00,2024-01-24,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2024-01-23,04:10:00,2024-01-23,04:10:00,2024-01-24,04:05:00,Daily,00:05:00,46,239.54,0,
NRG-CC007CD,2024-01-23,02:20:00,2024-01-23,02:20:00,2024-01-24,02:15:00,Daily,00:05:00,34,182.1,0,
NRG-CC008,2024-01-23,02:20:00,2024-01-23,02:20:00,2024-01-24,02:20:00,Daily,00:00:00,63,368.24,0,
NRG-CC009,2024-01-23,02:30:00,2024-01-23,02:30:00,2024-01-24,02:25:00,Daily,00:05:00,65,75.52,0,
NRG-CC010,2024-01-22,18:40:00,2024-01-22,18:40:00,2024-01-23,18:35:00,Daily,00:05:00,43,20.62,0,
NRG-DT001,2024-01-23,02:30:00,2024-01-23,02:30:00,2024-01-24,02:30:00,Daily,00:00:00,54,130.24,0,
