Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-11-08,00:30:00,2023-11-08,00:30:00,2023-11-09,00:30:00,Daily,00:00:00,68,20.09,0,
NRG-BN001,2023-11-08,01:10:00,2023-11-08,01:10:00,2023-11-09,01:00:00,Daily,00:10:00,61,1008.38,0,
NRG-BN002,2023-11-07,01:10:00,2023-11-07,01:10:00,2023-11-14,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2023-11-08,01:10:00,2023-11-08,01:10:00,2023-11-09,01:10:00,Daily,00:00:00,51,98.81,0,
NRG-BN005,2023-11-08,01:20:00,2023-11-08,01:20:00,2023-11-09,01:15:00,Daily,00:05:00,62,135.86,0,
NRG-BN007,2023-11-08,01:20:00,2023-11-08,01:20:00,2023-11-09,01:20:00,Daily,00:00:00,73,896.69,0,
NRG-BN009,2023-11-08,01:10:00,2023-11-08,01:10:00,2023-11-09,00:55:00,Daily,00:15:00,65,15.76,0,
NRG-BN010,2023-11-08,04:00:00,2023-11-08,04:00:00,2023-11-09,03:59:00,Daily,00:01:00,63,37.1,0,
NRG-BN011,2023-11-07,23:30:00,2023-11-07,23:30:00,2023-11-08,23:24:57,Daily,00:05:03,62,213.6,0,
NRG-BN012,2023-11-08,07:50:00,2023-11-08,07:50:00,2023-11-09,07:45:00,Daily,00:05:00,51,25.23,0,
NRG-BR001,2023-11-07,01:30:00,2023-11-07,01:30:00,2023-11-14,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-11-08,02:30:00,2023-11-08,02:30:00,2023-11-09,02:30:00,Daily,00:00:00,55,123.23,0,
NRG-BR003,2023-11-07,01:40:00,2023-11-07,01:40:00,2023-11-14,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-11-08,05:10:00,2023-11-08,05:10:00,2023-11-09,05:10:00,Daily,00:00:00,88,2675.44,0,
NRG-BR005,2023-11-08,01:50:00,2023-11-08,01:50:00,2023-11-09,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-11-08,01:50:00,2023-11-08,01:50:00,2023-11-09,01:50:00,Daily,00:00:00,72,455.75,0,
NRG-BR008,2023-11-07,23:20:00,2023-11-07,23:20:00,2023-11-08,23:20:00,Daily,00:00:00,70,3.92,0,
NRG-CC003,2023-11-08,02:10:00,2023-11-08,02:10:00,2023-11-09,02:05:00,Daily,00:05:00,82,539.6,0,
NRG-CC004,2023-11-08,02:10:00,2023-11-08,02:10:00,2023-11-09,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-11-08,04:10:00,2023-11-08,04:10:00,2023-11-09,04:05:00,Daily,00:05:00,46,212.75,0,
NRG-CC007CD,2023-11-08,02:20:00,2023-11-08,02:20:00,2023-11-09,02:15:00,Daily,00:05:00,34,178.05,0,
NRG-CC008,2023-11-08,02:20:00,2023-11-08,02:20:00,2023-11-09,02:20:00,Daily,00:00:00,63,322.96,0,
NRG-CC009,2023-11-08,02:30:00,2023-11-08,02:30:00,2023-11-09,02:25:00,Daily,00:05:00,65,67.8,0,
NRG-CC010,2023-11-07,18:40:00,2023-11-07,18:40:00,2023-11-08,18:35:00,Daily,00:05:00,43,14.68,0,
NRG-DT001,2023-11-08,02:30:00,2023-11-08,02:30:00,2023-11-09,02:30:00,Daily,00:00:00,54,130.09,0,
NRG-GI002,2023-11-07,02:40:00,2023-11-07,02:40:00,2023-11-14,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-11-08,02:40:00,2023-11-08,02:40:00,2023-11-09,02:40:00,Daily,00:00:00,48,170.11,0,
NRG-GI004,2023-11-08,02:50:00,2023-11-08,02:50:00,2023-11-09,02:50:00,Daily,00:00:00,56,434.05,0,
NRG-GI005,2023-11-04,03:00:00,2023-11-04,03:00:00,2023-11-11,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-11-08,03:00:00,2023-11-08,03:00:00,2023-11-09,03:00:00,Daily,00:00:00,73,416.63,0,
NRG-GI007,2023-11-08,04:40:00,2023-11-08,04:40:00,2023-11-09,04:40:00,Daily,00:00:00,51,16.17,0,
NRG-GI008,2023-11-08,03:50:00,2023-11-08,03:50:00,2023-11-09,03:43:00,Daily,00:07:00,61,130.08,0,
NRG-GU002,2023-11-08,03:10:00,2023-11-08,03:10:00,2023-11-09,03:05:00,Daily,00:05:00,49,246.06,0,
NRG-GU003,2023-11-08,03:10:00,2023-11-08,03:10:00,2023-11-09,03:10:00,Daily,00:00:00,47,258.15,0,
NRG-GU005,2023-11-08,03:20:00,2023-11-08,03:20:00,2023-11-09,03:15:00,Daily,00:05:00,54,712.51,0,
NRG-GU006,2023-11-08,03:20:00,2023-11-08,03:20:00,2023-11-09,03:20:00,Daily,00:00:00,50,464.02,0,
NRG-GU007,2023-11-08,03:30:00,2023-11-08,03:30:00,2023-11-09,03:25:00,Daily,00:05:00,44,85.33,0,
NRG-GU008,2023-11-08,03:30:00,2023-11-08,03:30:00,2023-11-09,03:30:00,Daily,00:00:00,59,379.0,0,
NRG-GU009,2023-11-08,04:40:00,2023-11-08,04:40:00,2023-11-09,04:35:00,Daily,00:05:00,81,1553.15,0,
